ID,FDAT,Calving Season Code,DIMatheat,DIM at Heat Code,Lact,Parity,heat_DATE,Heat Date Code,SB_FHIACBAR,SB_HTSTARTS,SB_HTENDS,SB_PROB,Heat Probability Category,SB_RUMINDEC,SB_RDTIM,SB_RUMHOUR,DC_BRDAT,DC_BRTIM,SIR,Sire Code,BCODE,DC_ACLEV,DC_ACDAT,DC_ACTIM,outcome,AMW5,AMW7,Code for milk @ 7 Weeks,AMW14,M305,CDAT,DCC_IF_P,PDCC,DDRY,EASE,Ease Code,Calf Sex and Survival,TWIN,DOA,OBSERV.,,,,,,,,,
6464,6/3/20,1,55,2,1,Primiparous,7/28/20,1,17:00:00,2:08:00,7:29:00,81,4,YES,19:00:00,4,.,.,.,0,.,81,7/28/20,2,.,1600,2500,2,5350,18700,.,.,266,0,1,No problem,FA       ,S,0,CUHT=NO/DIM=59,,,,,,,,,
3925,7/23/20,1,1,1,4,Multiparous,7/24/20,1,11:00:00,2:08:00,12:08:00,81,4,YES,0:00:00,10,.,.,.,0,.,81,7/24/20,2,.,3510,5220,5,8480,26090,.,.,288,60,1,No problem,MA       ,S,0,FRESH/ RECENT CALVING,,,,,,,,,
6247,5/11/20,0,25,1,1,Primiparous,6/5/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,4:08:00,10:08:00,81,4,YES,20:00:00,5,.,.,.,0,.,81,6/5/20,20,.,1970,2910,2,5860,17490,.,.,271,0,1,No problem,MA       ,S,0,FRESH,,,,,,,,,
6394,5/27/20,0,55,2,1,Primiparous,7/21/20,1,2:00:00,4:08:00,22:08:00,81,4,YES,1:00:00,7,.,.,.,0,.,100,7/21/20,4,.,1990,3060,3,6320,17810,.,.,271,0,1,No problem,FA       ,S,0,CUHT=NO/ DIM=56,,,,,,,,,
5612,5/6/20,0,38,1,2,Multiparous,6/13/20,1,5:00:00,4:08:00,18:08:00,81,4,YES,20:00:00,9,.,.,.,0,.,97,6/13/20,4,.,3090,4710,4,9470,24480,.,.,270,37,1,No problem,FA       ,S,0,FRESH/CUHT=NO,,,,,,,,,
4742,5/25/20,0,31,1,3,Multiparous,6/25/20,1,19:00:00,5:08:00,19:08:00,81,4,YES,0:00:00,8,.,.,.,0,.,95,6/25/20,5,.,2490,3400,3,6680,18590,.,.,285,57,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5840,9/26/19,0,310,7,1,Primiparous,8/1/20,1,21:00:00,6:07:00,21:08:00,81,4,NO,.,.,.,.,.,0,.,81,8/1/20,6,.,1690,2860,2,6810,25430,.,.,252,0,1,No problem,MA       ,S,0,DNB,,,,,,,,,
403,4/18/20,0,83,2,3,Multiparous,7/10/20,1,7:00:00,11:08:00,15:07:00,81,4,YES,6:00:00,13,7/11/20,10,BEEF,1,H,81,7/10/20,11,O ,2260,3400,3,6720,17750,.,.,233,6,1,No problem,.,S,0,.,,,,,,,,,
4936,5/4/20,0,31,1,3,Multiparous,6/4/20,1,10:00:00,14:08:00,4:08:00,81,4,YES,13:00:00,6,.,.,.,0,.,75,6/4/20,14,.,3220,4920,4,9870,25310,.,.,278,49,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5555,5/13/20,0,30,1,2,Multiparous,6/12/20,1,11:00:00,15:08:00,5:08:00,81,4,YES,3:00:00,5,.,.,.,0,.,77,6/12/20,15,.,3210,4900,4,9900,24480,.,.,272,44,1,No problem,FA       ,S,0,FRESH/CUHT=NO,,,,,,,,,
6525,5/30/20,0,51,2,1,Primiparous,7/20/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:37:00,5:08:00,81,4,YES,11:00:00,5,7/21/20,14,BEEF,1,K,81,7/20/20,16,O ,1860,2880,2,6570,19520,.,.,273,0,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
5458,3/28/20,0,121,3,2,Multiparous,7/27/20,1,15:00:00,20:08:00,8:08:00,81,4,YES,12:00:00,11,7/28/20,16,BEEF,1,H,81,7/27/20,20,P ,3030,4510,4,8730,22670,.,.,282,54,1,No problem,FA       ,S,0,.,,,,,,,,,
6101,3/25/20,0,139,3,1,Primiparous,8/11/20,1,10:00:00,22:08:00,3:08:00,81,4,NO,.,.,.,.,.,0,.,81,8/11/20,22,.,2450,3680,3,7650,21420,6/4/20,68,352,0,1,No problem,FA       ,S,0,PREGNANT/ MOVED,,,,,,,,,
4835,7/18/20,1,-1,#N/A,3,Multiparous,7/17/20,1,12:00:00,0:08:00,5:08:00,80,4,YES,20:00:00,3,.,.,.,0,.,80,7/17/20,0,.,3320,4910,4,8560,24290,.,.,283,75,1,No problem,FA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
6282,2/25/20,0,96,2,1,Primiparous,5/31/20,0,21:00:00,4:08:00,8:08:00,80,4,YES,18:00:00,5,5/31/20,17,BEEF,1,H,80,5/31/20,4,O ,2220,3440,3,7380,21130,.,.,271,0,1,No problem,MA       ,S,0,.,,,,,,,,,
4084,5/10/20,0,73,2,4,Multiparous,7/22/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,8:17:00,17:09:00,80,4,YES,21:00:00,11,7/23/20,16,BEEF,1,Z,80,7/22/20,8,O ,3920,5860,5,11210,27310,.,.,283,55,1,No problem,MA       ,S,0,.,,,,,,,,,
5278,2/1/20,0,145,3,2,Multiparous,6/25/20,1,9:00:00,9:08:00,17:08:00,80,4,NO,.,.,6/25/20,13,SEXED,2,H,80,6/25/20,9,O ,2810,4240,4,8440,24100,7/18/20,.,277,47,1,No problem,FA       ,S,0,,,,,,,,,,
5735,6/20/20,1,0,1,2,Multiparous,6/20/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,9:10:00,13:55:00,80,4,NO,.,.,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,2670,3970,3,6400,20390,.,.,275,48,1,No problem,MA       ,S,0,FRESH/RECENT CALVING,,,,,,,,,
6067,2/17/20,0,98,2,1,Primiparous,5/25/20,0,5:00:00,13:08:00,1:08:00,80,4,YES,10:00:00,7,5/25/20,10,BEEF,1,H,80,5/25/20,13,O ,1630,2700,2,6380,24140,.,.,277,0,1,No problem,MA       ,S,0,.,,,,,,,,,
5547,5/17/20,0,48,1,2,Multiparous,7/4/20,1,5:00:00,14:08:00,19:08:00,80,4,YES,5:00:00,3,.,.,.,0,.,80,7/4/20,14,.,3290,5030,5,10050,25180,.,.,277,49,1,No problem,FA       ,S,0,CUHT=NO,,,,,,,,,
5306,1/31/20,0,180,4,2,Multiparous,7/29/20,1,4:00:00,15:08:00,0:08:00,80,4,YES,4:00:00,10,7/30/20,15,BEEF,1,H,80,7/29/20,15,O ,2160,3350,3,6960,19550,.,.,291,60,3,Needed Assistance,MA       ,S,0,ABORT,,,,,,,,,
4131,6/13/20,1,17,1,4,Multiparous,6/30/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,15:08:00,3:07:00,80,4,NO,.,.,.,.,.,0,.,80,6/30/20,15,.,3330,5210,5,9650,25810,.,.,283,54,1,No problem,MA       ,S,0,FRESH/MOVED,,,,,,,,,
4825,5/24/20,0,56,2,3,Multiparous,7/19/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,17:08:00,3:08:00,80,4,NO,.,.,7/20/20,17,BEEF,1,K,80,7/19/20,17,O ,3210,4030,4,9850,23850,.,.,270,41,1,No problem,FA       ,S,0,.,,,,,,,,,
3244,4/23/20,0,89,2,5,Multiparous,7/21/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,18:07:00,13:07:00,80,4,YES,9:00:00,6,.,.,.,0,.,80,7/21/20,18,.,2970,4540,4,9160,22660,.,.,274,46,2,Slight Problem,MDMA     ,T    ,1,MOVED 5 to 11/DNB,,,,,,,,,
5356,6/20/20,1,30,1,2,Multiparous,7/20/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,18:07:00,2:08:00,80,4,YES,8:00:00,8,.,.,.,0,.,80,7/20/20,18,.,2810,4350,4,7170,23170,.,.,281,96,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6608,6/30/20,1,22,1,1,Primiparous,7/22/20,1,12:00:00,19:09:00,1:08:00,80,4,YES,10:00:00,6,.,.,.,0,.,80,7/22/20,19,.,1710,2780,2,3740,18150,.,.,272,0,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
3171,3/4/20,0,85,2,5,Multiparous,5/28/20,0,13:00:00,20:08:00,5:08:00,80,4,YES,12:00:00,8,.,.,.,0,.,80,5/28/20,20,.,3450,5080,5,9950,27480,.,.,280,51,1,No problem,FA       ,S,0,DNB,,,,,,,,,
5913,2/22/20,0,143,3,1,Primiparous,7/14/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,21:08:00,4:08:00,80,4,YES,15:00:00,5,.,.,.,0,.,80,7/14/20,21,.,2150,3180,3,6380,20800,5/7/20,68,276,0,1,No problem,MA       ,S,0,PREGNANT/ MOVED,,,,,,,,,
6458,5/19/20,0,67,2,1,Primiparous,7/25/20,1,0:00:00,3:08:00,19:11:00,79,3,YES,20:00:00,8,7/25/20,16,SEXED,2,K,95,7/25/20,3,P ,2000,2900,2,6210,18000,.,.,270,0,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
4943,6/11/20,1,29,1,3,Multiparous,7/10/20,1,1:00:00,4:13:00,17:08:00,79,3,YES,22:00:00,9,.,.,.,0,.,98,7/10/20,4,.,3350,5160,5,9430,27530,.,.,288,87,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5832,9/9/19,0,285,6,1,Primiparous,6/20/20,1,4:00:00,5:08:00,15:08:00,79,3,YES,20:00:00,5,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,2480,3780,3,7840,29330,.,.,266,0,1,No problem,FA       ,S,0,DNB,,,,,,,,,
4620,2/19/20,0,95,2,3,Multiparous,5/24/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,7:08:00,13:08:00,79,3,.,.,.,5/24/20,17,SEXED,2,A,79,5/24/20,7,P ,2110,3390,3,7310,20680,5/24/20,0,279,114,1,No problem,FA       ,S,0,.,,,,,,,,,
4914,5/25/20,0,15,1,3,Multiparous,6/9/20,1,8:00:00,13:07:00,0:08:00,79,3,NO,.,.,.,.,.,0,.,79,6/9/20,13,.,2910,4560,4,9240,23870,.,.,277,49,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
6174,2/3/20,0,143,3,1,Primiparous,6/25/20,1,19:00:00,13:08:00,15:08:00,79,3,YES,18:00:00,8,6/25/20,12,SEXED,2,H,79,6/25/20,13,P ,1510,2400,2,5280,19150,6/25/20,0,257,0,1,No problem,FD       ,S,1,2 ALERTS - DC gap calculated since onset of the first alert-,,,,,,,,,
5623,6/13/20,1,17,1,2,Multiparous,6/30/20,1,7:00:00,14:08:00,1:08:00,79,3,NO,.,.,.,.,.,0,.,79,6/30/20,14,.,3280,4840,4,8350,23860,.,.,273,96,1,No problem,MA       ,S,0,FRESH/MOVED,,,,,,,,,
4964,7/21/20,1,21,1,3,Multiparous,8/11/20,1,8:00:00,15:07:00,3:28:00,79,3,YES,8:00:00,5,.,.,.,0,.,79,8/11/20,15,.,2890,4500,4,7630,24300,.,.,286,58,3,Needed Assistance,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5617,4/22/20,0,84,2,2,Multiparous,7/15/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,15:08:00,23:08:00,79,3,YES,7:00:00,6,7/16/20,16,SEXED,2,X,79,7/15/20,15,O ,3240,4920,4,9890,25510,.,.,272,44,1,No problem,FA       ,S,0,.,,,,,,,,,
6633,7/19/20,1,-11,#N/A,1,Primiparous,7/8/20,1,11:00:00,22:08:00,2:08:00,79,3,NO,.,.,.,.,.,0,.,79,7/8/20,22,.,1440,1440,1,1440,13270,.,.,272,0,1,No problem,FA       ,S,0,SOLD,,,,,,,,,
4755,3/20/19,0,448,7,2,Multiparous,6/10/20,1,19:00:00,22:09:00,1:08:00,79,3,YES,12:00:00,7,.,.,.,0,.,79,6/10/20,22,.,2740,4220,4,8670,26670,12/7/19,186,286,51,1,No problem,FA       ,S,0,PREGNANT/moved,,,,,,,,,
6222,2/11/20,0,133,3,1,Primiparous,6/23/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,23:07:00,4:08:00,79,3,YES,9:00:00,3,.,.,.,0,.,79,6/23/20,23,.,2020,3160,3,6600,21830,4/23/20,61,273,0,1,No problem,FA       ,S,0,PREGNANT/MOVED 8 to 6,,,,,,,,,
4535,2/6/20,0,140,3,3,Multiparous,6/25/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,0:08:00,.,78,3,YES,18:00:00,4,6/25/20,13,SEXED,2,H,78,6/25/20,0,P ,3190,5090,5,10800,31580,6/25/20,0,274,46,1,No problem,FA       ,S,0,2 ALERTS -AI after 2nd one-,,,,,,,,,
4138,7/18/19,1,366,7,3,Multiparous,7/18/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,2:08:00,6:08:00,78,3,YES,15:00:00,4,.,.,.,0,.,78,7/18/20,2,.,2700,4090,4,8800,25230,3/5/20,135,266,122,1,No problem,MA       ,S,0,PREGNANT,,,,,,,,,
5612,5/6/20,0,28,1,2,Multiparous,6/3/20,1,2:00:00,8:07:00,14:07:00,78,3,YES,0:00:00,4,.,.,.,0,.,78,6/3/20,8,.,3090,4710,4,9470,24480,.,.,270,37,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4714,5/11/20,0,79,2,3,Multiparous,7/29/20,1,4:00:00,8:08:00,18:08:00,78,3,YES,2:00:00,6,7/29/20,16,SEXED,2,K,79,7/29/20,8,O ,3790,5710,5,11080,26900,.,.,277,49,1,No problem,FA       ,S,0,CUHT=YES,,,,,,,,,
4298,1/28/20,0,154,4,3,Multiparous,6/30/20,1,12:00:00,14:58:00,0:08:00,78,3,YES,11:00:00,3,.,.,.,0,.,78,6/30/20,14,.,2410,3790,3,8220,24360,.,.,279,71,1,No problem,FA       ,S,0,DNB,,,,,,,,,
5772,11/14/19,0,236,5,1,Primiparous,7/7/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,18:08:00,1:08:00,78,3,YES,16:00:00,5,.,.,.,0,.,78,7/7/20,18,.,2080,3250,3,6780,24120,4/30/20,68,274,0,1,No problem,MA       ,S,0,PREGNANT/ MOVED,,,,,,,,,
5899,10/18/19,0,291,6,1,Primiparous,8/4/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,20:07:00,3:07:00,78,3,NO,.,.,.,.,.,0,.,78,8/4/20,20,.,1510,2380,2,5160,20590,5/28/20,68,273,0,1,No problem,FA       ,S,0,PREGNANT/ MOVED,,,,,,,,,
4101,5/14/20,0,76,2,4,Multiparous,7/29/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,22:07:00,10:07:00,78,3,NO,.,.,7/30/20,5,BEEF,1,Z,76,7/29/20,22,O ,3350,5200,5,10380,27350,.,.,281,73,2,Slight Problem,MA       ,S,0,.,,,,,,,,,
6460,4/18/20,0,101,3,1,Primiparous,7/28/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,1:08:00,5:08:00,77,3,NO,.,.,7/28/20,16,SEXED,2,H,77,7/28/20,1,O ,2240,3540,3,7460,21760,.,.,277,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4357,3/29/20,0,122,3,3,Multiparous,7/29/20,1,2:00:00,6:29:00,17:08:00,77,3,YES,22:00:00,8,7/29/20,16,BEEF,1,H,77,7/29/20,6,O ,3860,5950,5,11930,29590,.,.,275,55,1,No problem,FA       ,S,0,.,,,,,,,,,
5261,4/3/20,0,133,3,2,Multiparous,8/14/20,1,6:00:00,15:08:00,0:08:00,77,3,NO,.,.,8/14/20,5,BEEF,1,H,77,8/14/20,14,O ,3020,4760,4,10090,26590,.,.,279,46,1,No problem,MA       ,S,0,.,,,,,,,,,
6610,8/24/20,1,-24,#N/A,1,Primiparous,7/31/20,1,13:00:00,20:08:00,2:08:00,77,3,YES,12:00:00,12,.,.,.,0,.,77,7/31/20,20,.,1780,2210,2,2210,16080,.,.,278,0,1,No problem,FA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
6584,8/8/20,1,-31,#N/A,1,Primiparous,7/8/20,1,15:00:00,22:08:00,1:08:00,77,3,YES,10:00:00,12,.,.,.,0,.,77,7/8/20,22,.,2570,3880,3,5190,23420,.,.,277,0,1,No problem,MA       ,S,0,PREGNANT,,,,,,,,,
6328,7/16/20,1,-8,#N/A,1,Primiparous,7/8/20,1,18:00:00,22:09:00,1:08:00,77,3,YES,18:00:00,4,.,.,.,0,.,77,7/8/20,22,.,1600,2540,2,4800,16360,.,.,294,0,1,No problem,FD       ,S,1,PREGNANT/ DRY COW,,,,,,,,,
6341,3/18/20,0,71,2,1,Primiparous,5/28/20,0,2:00:00,4:07:00,17:08:00,76,3,YES,22:00:00,2,5/28/20,5,BEEF,1,X,100,5/28/20,4,O ,2050,3260,3,7210,21610,6/23/20,.,271,0,1,No problem,FA       ,S,0,.,,,,,,,,,
5448,3/7/20,0,159,4,2,Multiparous,8/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,6:07:00,13:08:00,76,3,YES,18:00:00,11,8/13/20,16,BEEF,1,O,76,8/13/20,6,O ,2000,3140,3,7050,21730,.,.,282,54,1,No problem,FA       ,S,0,.,,,,,,,,,
6227,2/9/20,0,155,4,1,Primiparous,7/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,12:08:00,21:08:00,76,3,NO,.,.,.,.,.,0,.,76,7/13/20,12,.,2500,3750,3,7520,26840,.,.,270,0,2,Slight Problem,FAFA     ,T    ,0,.,,,,,,,,,
5625,7/5/20,1,16,1,2,Multiparous,7/21/20,1,9:00:00,16:08:00,13:07:00,76,3,YES,5:00:00,6,.,.,.,0,.,76,7/21/20,16,.,2730,4280,4,9510,24440,.,.,277,49,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
4920,10/7/19,0,246,5,2,Multiparous,6/9/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,18:08:00,2:07:00,76,3,YES,11:00:00,10,.,.,.,0,.,76,6/9/20,18,.,3090,4820,4,10020,25780,12/19/19,173,277,49,1,No problem,MA       ,S,0,PREGNANT/ DRY COW/moved day before,,,,,,,,,
6340,5/5/20,0,79,2,1,Primiparous,7/23/20,1,13:00:00,20:08:00,0:25:00,76,3,YES,12:00:00,4,7/24/20,10,SEXED,2,A,76,7/23/20,20,P ,2510,3840,3,8060,22790,.,.,261,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4981,8/13/20,1,-21,#N/A,3,Multiparous,7/23/20,1,11:00:00,20:08:00,22:15:00,76,3,YES,10:00:00,8,.,.,.,0,.,76,7/23/20,20,.,3420,5320,5,6070,25260,.,.,288,60,1,No problem,MA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
4552,8/3/20,1,-11,#N/A,3,Multiparous,7/23/20,1,11:00:00,20:08:00,22:09:00,76,3,YES,10:00:00,6,.,.,.,0,.,76,7/23/20,20,.,3580,5610,5,7250,24720,.,.,288,71,1,No problem,MA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
4237,6/13/20,1,-17,#N/A,4,Multiparous,5/27/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,21:08:00,1:08:00,76,3,YES,1:00:00,7,.,.,.,0,.,76,5/27/20,21,.,3030,4690,4,8180,21950,.,.,276,48,1,No problem,FA       ,S,0,.,,,,,,,,,
4194,7/11/20,1,-3,#N/A,3,Multiparous,7/8/20,1,11:00:00,21:08:00,2:08:00,76,3,NO,.,.,.,.,.,0,.,76,7/8/20,21,.,3460,5160,5,9970,26670,.,.,287,82,1,No problem,MA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
5798,8/9/20,1,0,1,2,Multiparous,8/9/20,1,11:00:00,23:08:00,0:08:00,76,3,YES,8:00:00,10,.,.,.,0,.,76,8/9/20,23,.,2950,4560,4,5800,21120,.,.,277,49,1,No problem,FA       ,S,0,FRESH/ RECENT CALVING,,,,,,,,,
5717,7/8/20,1,1,1,2,Multiparous,7/9/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,1:08:00,8:09:00,75,3,YES,7:00:00,14,.,.,.,0,.,75,7/9/20,1,.,2180,3440,3,6520,17920,.,.,287,59,1,No problem,FA       ,S,0,FRESH/ RECENT CALVING,,,,,,,,,
4039,6/3/20,1,67,2,4,Multiparous,8/9/20,1,18:00:00,2:08:00,19:59:00,75,3,NO,.,.,.,.,.,0,.,90,8/9/20,2,.,3140,4840,4,9440,24430,.,.,278,51,1,No problem,MA       ,S,0,CUHT=NO/DIM=68,,,,,,,,,
4432,6/20/20,1,1,1,3,Multiparous,6/21/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,2:08:00,8:08:00,75,3,YES,22:00:00,4,.,.,.,0,.,75,6/21/20,2,.,3230,5010,5,8070,24970,.,.,283,55,1,No problem,FA       ,S,0,FRESH/RECENT CALVING,,,,,,,,,
5240,3/17/20,0,72,2,2,Multiparous,5/28/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,4:07:00,15:08:00,75,3,YES,22:00:00,5,5/28/20,13,SEXED,2,X,97,5/28/20,4,P ,2770,4260,4,8880,25300,5/28/20,0,277,50,1,No problem,FA       ,S,0,.,,,,,,,,,
4551,12/13/19,0,168,4,3,Multiparous,5/29/20,0,3:00:00,7:08:00,9:08:00,75,3,NO,.,.,.,.,.,0,.,75,5/29/20,7,.,3160,4710,4,9470,26770,2/20/20,99,281,53,1,No problem,FA       ,S,0,PREGNANT,,,,,,,,,
4666,7/4/20,1,30,1,3,Multiparous,8/3/20,1,0:00:00,8:08:00,16:08:00,75,3,YES,23:00:00,4,.,.,.,0,.,75,8/3/20,8,.,3320,5110,5,10040,25480,.,.,283,62,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5933,1/5/20,0,187,4,1,Primiparous,7/10/20,1,3:00:00,9:08:00,14:08:00,75,3,YES,2:00:00,3,7/10/20,16,BEEF,1,A,75,7/10/20,9,O ,1710,2670,2,6080,25310,.,.,283,0,3,Needed Assistance,FD       ,S,1,.,,,,,,,,,
4643,6/15/20,1,17,1,3,Multiparous,7/2/20,1,5:00:00,12:08:00,16:07:00,75,3,YES,6:00:00,3,.,.,.,0,.,75,7/2/20,12,.,3210,4740,4,7510,23060,.,.,285,57,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4713,5/20/20,0,20,1,3,Multiparous,6/9/20,1,7:00:00,13:08:00,23:08:00,75,3,NO,.,.,.,.,.,0,.,75,6/9/20,13,.,3350,5120,5,10450,25960,.,.,280,51,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5544,5/24/20,0,16,1,2,Multiparous,6/9/20,1,8:00:00,15:07:00,1:07:00,75,3,YES,8:00:00,7,.,.,.,0,.,75,6/9/20,15,.,2860,4500,4,9010,21340,.,.,274,42,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5689,6/25/20,1,26,1,2,Multiparous,7/21/20,1,9:00:00,15:08:00,5:08:00,75,3,YES,7:00:00,6,.,.,.,0,.,75,7/21/20,15,.,2770,4200,4,6010,20190,.,.,274,46,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6523,5/6/20,0,36,1,1,Primiparous,6/11/20,1,7:00:00,17:07:00,7:07:00,75,3,YES,LTR,LTR,.,.,.,0,.,75,6/11/20,17,.,1460,2180,2,4220,12920,.,.,267,0,1,No problem,FA       ,S,0,LONG TERM RUMINATION DECLINE,,,,,,,,,
6262,5/4/20,0,63,2,1,Primiparous,7/6/20,1,12:00:00,18:07:00,2:08:00,75,3,NO,.,.,.,.,.,0,.,75,7/6/20,18,.,2170,3470,3,7600,22710,.,.,278,0,1,No problem,FA       ,S,0,CUHT=NO/DIM=66,,,,,,,,,
6693,8/10/20,1,-10,#N/A,1,Primiparous,7/31/20,1,7:00:00,20:08:00,22:09:00,75,3,NO,.,.,.,.,.,0,.,75,7/31/20,20,.,1620,2560,2,2980,17090,.,.,278,0,1,No problem,FA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
4862,5/13/19,0,380,7,2,Multiparous,5/27/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,21:08:00,0:08:00,75,3,NO,.,.,.,.,.,0,.,75,5/27/20,21,.,2750,4160,4,8480,25210,12/5/19,174,277,49,1,No problem,FA       ,S,0,PATERO,,,,,,,,,
4225,8/14/20,1,-22,#N/A,4,Multiparous,7/23/20,1,12:00:00,21:08:00,0:08:00,75,3,YES,8:00:00,10,.,.,.,0,.,75,7/23/20,21,.,1790,5320,5,1790,20390,.,.,291,61,1,No problem,MA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
3579,10/31/19,0,264,6,4,Multiparous,7/21/20,1,3:00:00,1:08:00,18:07:00,74,3,YES,1:00:00,5,.,.,.,0,.,99,7/21/20,1,.,3040,4610,4,9140,27900,.,.,280,52,1,No problem,FA       ,S,0,DNB,,,,,,,,,
6550,5/23/20,0,82,2,1,Primiparous,8/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,3:07:00,13:08:00,74,3,YES,19:00:00,5,8/13/20,16,BEEF,1,X,74,8/13/20,3,P ,2320,3400,3,7420,20960,.,.,275,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4357,3/29/20,0,141,3,3,Multiparous,8/17/20,1,1:00:00,5:10:00,19:08:00,74,3,YES,1:00:00,4,8/17/20,13,BEEF,1,H,89,8/17/20,5,O ,3860,5950,5,11930,29590,.,.,275,55,1,No problem,FA       ,S,0,.,,,,,,,,,
6244,4/8/20,0,66,2,1,Primiparous,6/13/20,1,7:00:00,10:00:00,16:08:00,74,3,NO,.,.,.,.,.,0,.,74,6/13/20,10,.,2450,3770,3,8100,25070,7/2/20,.,280,0,1,No problem,FA       ,S,0,CUHT=NO/DIM=68,,,,,,,,,
5918,5/23/20,0,0,1,1,Primiparous,5/23/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,14:08:00,20:08:00,74,3,NO,.,.,.,.,.,0,.,54,5/23/20,14,.,2790,4180,4,9020,25350,.,.,388,0,1,No problem,MA       ,S,0,.,,,,,,,,,
5418,5/23/20,0,17,1,2,Multiparous,6/9/20,1,8:00:00,14:08:00,23:08:00,74,3,YES,11:00:00,3,.,.,.,0,.,74,6/9/20,14,.,2930,4450,4,9000,22860,.,.,271,41,1,No problem,FD       ,S,1,FRESH/MOVED,,,,,,,,,
4357,3/29/20,0,98,2,3,Multiparous,7/5/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:10:00,21:08:00,74,3,NO,.,.,7/6/20,16,SEXED,2,Y,74,7/5/20,16,O ,3860,5950,5,11930,29590,.,.,275,55,1,No problem,FA       ,S,0,.,,,,,,,,,
5720,7/17/20,1,-18,#N/A,2,Multiparous,6/29/20,1,5:00:00,17:07:00,18:07:00,74,3,NO,.,.,.,.,.,0,.,74,6/29/20,17,.,2330,3550,3,6370,18850,.,.,240,12,1,No problem,.,S,0,PREGNANT,,,,,,,,,
5175,10/4/19,0,239,5,2,Multiparous,5/30/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,18:20:00,20:08:00,74,3,YES,14:00:00,4,.,.,.,0,.,74,5/30/20,18,.,2300,3620,3,7800,24520,12/12/19,170,281,53,1,No problem,MA       ,S,0,.,,,,,,,,,
